Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum
OG0035955	arahy.Tifrunner.gnm1.ann1.JA47JZ.1				
OG0035956	arahy.Tifrunner.gnm1.ann1.R5AFBV.1				
OG0035957	arahy.Tifrunner.gnm1.ann1.C5QWNT.1				
OG0035958	arahy.Tifrunner.gnm1.ann1.L9QBWY.4				
OG0035959	arahy.Tifrunner.gnm1.ann1.GF7VCN.1				
OG0035960	arahy.Tifrunner.gnm1.ann1.L9RW0U.1				
OG0035961	arahy.Tifrunner.gnm1.ann1.G1TJUN.1				
OG0035962	arahy.Tifrunner.gnm1.ann1.YYI10N.1				
OG0035963	arahy.Tifrunner.gnm1.ann1.QL0TN3.1				
OG0035964	arahy.Tifrunner.gnm1.ann1.UU4XMP.1				
OG0035965	arahy.Tifrunner.gnm1.ann1.M3997H.1				
OG0035966	arahy.Tifrunner.gnm1.ann1.35RYQ5.1				
OG0035967	arahy.Tifrunner.gnm1.ann1.P0I32D.1				
OG0035968	arahy.Tifrunner.gnm1.ann1.C5Z0KU.1				
OG0035969	arahy.Tifrunner.gnm1.ann1.77R5KL.1				
OG0035970	arahy.Tifrunner.gnm1.ann1.52L85T.1				
OG0035971	arahy.Tifrunner.gnm1.ann1.G0DDCQ.1				
OG0035972	arahy.Tifrunner.gnm1.ann1.VF25DI.1				
OG0035973	arahy.Tifrunner.gnm1.ann1.PSIG0Y.1				
OG0035974	arahy.Tifrunner.gnm1.ann1.STK5HY.1				
OG0035975	arahy.Tifrunner.gnm1.ann1.8XE61G.1				
OG0035976	arahy.Tifrunner.gnm1.ann1.X29ZDP.1				
OG0035977	arahy.Tifrunner.gnm1.ann1.4FT00Z.1				
OG0035978	arahy.Tifrunner.gnm1.ann1.58BRI5.1				
OG0035979	arahy.Tifrunner.gnm1.ann1.GW8KD6.1				
OG0035980	arahy.Tifrunner.gnm1.ann1.L40GJX.1				
OG0035981	arahy.Tifrunner.gnm1.ann1.C7LDB7.1				
OG0035982	arahy.Tifrunner.gnm1.ann1.PN0BWC.1				
OG0035983	arahy.Tifrunner.gnm1.ann1.86IGSK.1				
OG0035984	arahy.Tifrunner.gnm1.ann1.H8MGJA.1				
OG0035985	arahy.Tifrunner.gnm1.ann1.GZN3CP.1				
OG0035986	arahy.Tifrunner.gnm1.ann1.KKHU6Q.1				
OG0035987	arahy.Tifrunner.gnm1.ann1.2AV6EE.1				
OG0035988	arahy.Tifrunner.gnm1.ann1.63SMXT.1				
OG0035989	arahy.Tifrunner.gnm1.ann1.SGC6ES.1				
OG0035990	arahy.Tifrunner.gnm1.ann1.TF7V5A.1				
OG0035991	arahy.Tifrunner.gnm1.ann1.NMY8WM.1				
OG0035992	arahy.Tifrunner.gnm1.ann1.P2B6J1.1				
OG0035993	arahy.Tifrunner.gnm1.ann1.Z8M7EL.1				
OG0035994	arahy.Tifrunner.gnm1.ann1.1F9I7B.1				
OG0035995	arahy.Tifrunner.gnm1.ann1.NVIU0V.1				
OG0035996	arahy.Tifrunner.gnm1.ann1.XAZ80N.2				
OG0035997	arahy.Tifrunner.gnm1.ann1.6KZR36.1				
OG0035998	arahy.Tifrunner.gnm1.ann1.YKN4RA.1				
OG0035999	arahy.Tifrunner.gnm1.ann1.BJNV08.1				
OG0036000	arahy.Tifrunner.gnm1.ann1.DG4D3F.1				
OG0036001	arahy.Tifrunner.gnm1.ann1.6F1RZ1.1				
OG0036002	arahy.Tifrunner.gnm1.ann1.SQ7VLI.1				
OG0036003	arahy.Tifrunner.gnm1.ann1.4RT82Q.1				
OG0036004	arahy.Tifrunner.gnm1.ann1.UA5MVT.1				
OG0036005	arahy.Tifrunner.gnm1.ann1.N9MUEN.1				
OG0036006	arahy.Tifrunner.gnm1.ann1.IMC3CE.4				
OG0036007	arahy.Tifrunner.gnm1.ann1.B4R4A6.1				
OG0036008	arahy.Tifrunner.gnm1.ann1.IT467D.1				
OG0036009	arahy.Tifrunner.gnm1.ann1.NZ7P47.1				
OG0036010	arahy.Tifrunner.gnm1.ann1.XVZS6W.1				
OG0036011	arahy.Tifrunner.gnm1.ann1.GGN896.1				
OG0036012	arahy.Tifrunner.gnm1.ann1.IUPW61.1				
OG0036013	arahy.Tifrunner.gnm1.ann1.4R5RT5.1				
OG0036014	arahy.Tifrunner.gnm1.ann1.VZ62BS.1				
OG0036015	arahy.Tifrunner.gnm1.ann1.VK1ZUB.2				
OG0036016	arahy.Tifrunner.gnm1.ann1.UVK7B4.1				
OG0036017	arahy.Tifrunner.gnm1.ann1.YH95L2.1				
OG0036018	arahy.Tifrunner.gnm1.ann1.YV6IPQ.1				
OG0036019	arahy.Tifrunner.gnm1.ann1.ZD9DRU.1				
OG0036020	arahy.Tifrunner.gnm1.ann1.U0QS20.1				
OG0036021	arahy.Tifrunner.gnm1.ann1.4L0SCR.1				
OG0036022	arahy.Tifrunner.gnm1.ann1.G92CPV.1				
OG0036023	arahy.Tifrunner.gnm1.ann1.XA2R2M.1				
OG0036024	arahy.Tifrunner.gnm1.ann1.1T0QE3.1				
OG0036025	arahy.Tifrunner.gnm1.ann1.93HXT6.1				
OG0036026	arahy.Tifrunner.gnm1.ann1.U4N2LF.1				
OG0036027	arahy.Tifrunner.gnm1.ann1.PU85EW.1				
OG0036028	arahy.Tifrunner.gnm1.ann1.RWW0Q4.1				
OG0036029	arahy.Tifrunner.gnm1.ann1.F65TCR.1				
OG0036030	arahy.Tifrunner.gnm1.ann1.99INTL.1				
OG0036031	arahy.Tifrunner.gnm1.ann1.WRG4ZL.1				
OG0036032	arahy.Tifrunner.gnm1.ann1.D86BWP.1				
OG0036033	arahy.Tifrunner.gnm1.ann1.7TIF1A.1				
OG0036034	arahy.Tifrunner.gnm1.ann1.5F9902.1				
OG0036035	arahy.Tifrunner.gnm1.ann1.9013S0.1				
OG0036036	arahy.Tifrunner.gnm1.ann1.518D86.1				
OG0036037	arahy.Tifrunner.gnm1.ann1.4YT5E3.1				
OG0036038	arahy.Tifrunner.gnm1.ann1.18DP1Z.1				
OG0036039	arahy.Tifrunner.gnm1.ann1.9E11ST.1				
OG0036040	arahy.Tifrunner.gnm1.ann1.2EIF5S.1				
OG0036041	arahy.Tifrunner.gnm1.ann1.7JT764.1				
OG0036042	arahy.Tifrunner.gnm1.ann1.7N6037.1				
OG0036043	arahy.Tifrunner.gnm1.ann1.HKQH2B.1				
OG0036044	arahy.Tifrunner.gnm1.ann1.XE4EDZ.1				
OG0036045	arahy.Tifrunner.gnm1.ann1.IAYA85.1				
OG0036046	arahy.Tifrunner.gnm1.ann1.FZMU71.1				
OG0036047	arahy.Tifrunner.gnm1.ann1.RNJN5N.1				
OG0036048	arahy.Tifrunner.gnm1.ann1.ED8FAH.1				
OG0036049	arahy.Tifrunner.gnm1.ann1.R9TI2M.1				
OG0036050	arahy.Tifrunner.gnm1.ann1.K5ZCN3.1				
OG0036051	arahy.Tifrunner.gnm1.ann1.F3YQK9.1				
OG0036052	arahy.Tifrunner.gnm1.ann1.WEX17Z.1				
OG0036053	arahy.Tifrunner.gnm1.ann1.UV4XXD.1				
OG0036054	arahy.Tifrunner.gnm1.ann1.3RN2EL.1				
OG0036055	arahy.Tifrunner.gnm1.ann1.R6C3XD.1				
OG0036056	arahy.Tifrunner.gnm1.ann1.Q3HN13.1				
OG0036057	arahy.Tifrunner.gnm1.ann1.JEM00T.1				
OG0036058	arahy.Tifrunner.gnm1.ann1.MHUH8E.1				
OG0036059	arahy.Tifrunner.gnm1.ann1.FA7IGU.1				
OG0036060	arahy.Tifrunner.gnm1.ann1.ALVV7H.1				
OG0036061	arahy.Tifrunner.gnm1.ann1.8B7VWK.2				
OG0036062	arahy.Tifrunner.gnm1.ann1.ETNK13.1				
OG0036063	arahy.Tifrunner.gnm1.ann1.JX1GXL.1				
OG0036064	arahy.Tifrunner.gnm1.ann1.52K73F.1				
OG0036065	arahy.Tifrunner.gnm1.ann1.8M7LJG.1				
OG0036066	arahy.Tifrunner.gnm1.ann1.52AYY4.1				
OG0036067	arahy.Tifrunner.gnm1.ann1.A1R83D.1				
OG0036068	arahy.Tifrunner.gnm1.ann1.TMA2XG.1				
OG0036069	arahy.Tifrunner.gnm1.ann1.EDF11L.1				
OG0036070	arahy.Tifrunner.gnm1.ann1.A4PKT1.1				
OG0036071	arahy.Tifrunner.gnm1.ann1.71UU0P.1				
OG0036072	arahy.Tifrunner.gnm1.ann1.PIRC93.1				
OG0036073	arahy.Tifrunner.gnm1.ann1.QT2X3H.1				
OG0036074	arahy.Tifrunner.gnm1.ann1.T6LRMC.1				
OG0036075	arahy.Tifrunner.gnm1.ann1.08MLA9.1				
OG0036076	arahy.Tifrunner.gnm1.ann1.FPWW1B.1				
OG0036077	arahy.Tifrunner.gnm1.ann1.9YY5MD.1				
OG0036078	arahy.Tifrunner.gnm1.ann1.S6WAW8.1				
OG0036079	arahy.Tifrunner.gnm1.ann1.2WH128.1				
OG0036080	arahy.Tifrunner.gnm1.ann1.1X7LEL.1				
OG0036081	arahy.Tifrunner.gnm1.ann1.81UYU3.1				
OG0036082	arahy.Tifrunner.gnm1.ann1.L3XWF3.1				
OG0036083	arahy.Tifrunner.gnm1.ann1.SA054G.1				
OG0036084	arahy.Tifrunner.gnm1.ann1.W3R4JG.1				
OG0036085	arahy.Tifrunner.gnm1.ann1.RJ9S15.1				
OG0036086	arahy.Tifrunner.gnm1.ann1.7MRR40.1				
OG0036087	arahy.Tifrunner.gnm1.ann1.Y4RH6T.1				
OG0036088	arahy.Tifrunner.gnm1.ann1.1U2NYC.1				
OG0036089	arahy.Tifrunner.gnm1.ann1.HW4B1R.1				
OG0036090	arahy.Tifrunner.gnm1.ann1.80U1VQ.1				
OG0036091	arahy.Tifrunner.gnm1.ann1.X438TD.1				
OG0036092	arahy.Tifrunner.gnm1.ann1.6MHC1M.2				
OG0036093	arahy.Tifrunner.gnm1.ann1.4UPT2U.1				
OG0036094	arahy.Tifrunner.gnm1.ann1.YH0KFH.1				
OG0036095	arahy.Tifrunner.gnm1.ann1.8TF9K9.1				
OG0036096	arahy.Tifrunner.gnm1.ann1.R426VJ.1				
OG0036097	arahy.Tifrunner.gnm1.ann1.MX1V9X.1				
OG0036098	arahy.Tifrunner.gnm1.ann1.UMIX20.1				
OG0036099	arahy.Tifrunner.gnm1.ann1.0K402U.1				
OG0036100	arahy.Tifrunner.gnm1.ann1.C56IWK.1				
OG0036101	arahy.Tifrunner.gnm1.ann1.GM1BUH.1				
OG0036102	arahy.Tifrunner.gnm1.ann1.36T17X.1				
OG0036103	arahy.Tifrunner.gnm1.ann1.VYB800.1				
OG0036104	arahy.Tifrunner.gnm1.ann1.Q6L6L9.1				
OG0036105	arahy.Tifrunner.gnm1.ann1.1YD6DB.1				
OG0036106	arahy.Tifrunner.gnm1.ann1.QUAN35.1				
OG0036107	arahy.Tifrunner.gnm1.ann1.66GSL1.1				
OG0036108	arahy.Tifrunner.gnm1.ann1.R485W7.1				
OG0036109	arahy.Tifrunner.gnm1.ann1.J570ZL.1				
OG0036110	arahy.Tifrunner.gnm1.ann1.A2L3PD.1				
OG0036111	arahy.Tifrunner.gnm1.ann1.AB0ZLK.1				
OG0036112	arahy.Tifrunner.gnm1.ann1.NNTQ1P.1				
OG0036113	arahy.Tifrunner.gnm1.ann1.00RPEQ.1				
OG0036114	arahy.Tifrunner.gnm1.ann1.MIB5I3.1				
OG0036115	arahy.Tifrunner.gnm1.ann1.H92M06.2				
OG0036116	arahy.Tifrunner.gnm1.ann1.9V8AX0.1				
OG0036117	arahy.Tifrunner.gnm1.ann1.BUQ0M3.1				
OG0036118	arahy.Tifrunner.gnm1.ann1.JY00AE.1				
OG0036119	arahy.Tifrunner.gnm1.ann1.NH1GPT.1				
OG0036120	arahy.Tifrunner.gnm1.ann1.H1FI0I.1				
OG0036121	arahy.Tifrunner.gnm1.ann1.WZBQ5A.1				
OG0036122	arahy.Tifrunner.gnm1.ann1.82DD76.1				
OG0036123	arahy.Tifrunner.gnm1.ann1.H6JZ6S.1				
OG0036124	arahy.Tifrunner.gnm1.ann1.T861P2.1				
OG0036125	arahy.Tifrunner.gnm1.ann1.JKND9T.1				
OG0036126	arahy.Tifrunner.gnm1.ann1.EE2804.1				
OG0036127	arahy.Tifrunner.gnm1.ann1.F74NLI.1				
OG0036128	arahy.Tifrunner.gnm1.ann1.57FMZL.1				
OG0036129	arahy.Tifrunner.gnm1.ann1.EMUA31.1				
OG0036130	arahy.Tifrunner.gnm1.ann1.YXU2X5.1				
OG0036131	arahy.Tifrunner.gnm1.ann1.HKSX5Z.1				
OG0036132	arahy.Tifrunner.gnm1.ann1.FIDK6K.1				
OG0036133	arahy.Tifrunner.gnm1.ann1.SB8Z2H.1				
OG0036134	arahy.Tifrunner.gnm1.ann1.Y85K93.1				
OG0036135	arahy.Tifrunner.gnm1.ann1.5I81MV.1				
OG0036136	arahy.Tifrunner.gnm1.ann1.96RM9S.1				
OG0036137	arahy.Tifrunner.gnm1.ann1.8MI8ED.1				
OG0036138	arahy.Tifrunner.gnm1.ann1.FKL9A5.1				
OG0036139	arahy.Tifrunner.gnm1.ann1.CV7TG8.1				
OG0036140	arahy.Tifrunner.gnm1.ann1.L6SVEW.1				
OG0036141	arahy.Tifrunner.gnm1.ann1.S8DJY1.1				
OG0036142	arahy.Tifrunner.gnm1.ann1.X51DRU.1				
OG0036143	arahy.Tifrunner.gnm1.ann1.STWC1J.1				
OG0036144	arahy.Tifrunner.gnm1.ann1.09HEKB.1				
OG0036145	arahy.Tifrunner.gnm1.ann1.L6BRZU.1				
OG0036146	arahy.Tifrunner.gnm1.ann1.VXL9CA.1				
OG0036147	arahy.Tifrunner.gnm1.ann1.ITK2CB.1				
OG0036148	arahy.Tifrunner.gnm1.ann1.WNY4PL.1				
OG0036149	arahy.Tifrunner.gnm1.ann1.F95QRP.1				
OG0036150	arahy.Tifrunner.gnm1.ann1.D4CCQ1.1				
OG0036151	arahy.Tifrunner.gnm1.ann1.ZP9CR3.2				
OG0036152	arahy.Tifrunner.gnm1.ann1.4T6VGH.1				
OG0036153	arahy.Tifrunner.gnm1.ann1.GS1Q1E.1				
OG0036154	arahy.Tifrunner.gnm1.ann1.QLS1U0.1				
OG0036155	arahy.Tifrunner.gnm1.ann1.PUJ5T2.1				
OG0036156	arahy.Tifrunner.gnm1.ann1.EX125G.1				
OG0036157	arahy.Tifrunner.gnm1.ann1.PZT70L.1				
OG0036158	arahy.Tifrunner.gnm1.ann1.NAZW4C.1				
OG0036159	arahy.Tifrunner.gnm1.ann1.UNSD4G.1				
OG0036160	arahy.Tifrunner.gnm1.ann1.FB1FM8.1				
OG0036161	arahy.Tifrunner.gnm1.ann1.1K2G7H.1				
OG0036162	arahy.Tifrunner.gnm1.ann1.E4N5F8.1				
OG0036163	arahy.Tifrunner.gnm1.ann1.76STP5.1				
OG0036164	arahy.Tifrunner.gnm1.ann1.AA5AFV.1				
OG0036165	arahy.Tifrunner.gnm1.ann1.WU8ADV.1				
OG0036166	arahy.Tifrunner.gnm1.ann1.LF1DJC.1				
OG0036167	arahy.Tifrunner.gnm1.ann1.1CQ8VL.1				
OG0036168	arahy.Tifrunner.gnm1.ann1.JMUS5L.1				
OG0036169	arahy.Tifrunner.gnm1.ann1.B8YTYR.1				
OG0036170	arahy.Tifrunner.gnm1.ann1.ZKCF1R.1				
OG0036171	arahy.Tifrunner.gnm1.ann1.VG6D6L.1				
OG0036172	arahy.Tifrunner.gnm1.ann1.HGFM2G.1				
OG0036173	arahy.Tifrunner.gnm1.ann1.U1Q4DS.1				
OG0036174	arahy.Tifrunner.gnm1.ann1.M8GUZX.1				
OG0036175	arahy.Tifrunner.gnm1.ann1.A2SRR7.1				
OG0036176	arahy.Tifrunner.gnm1.ann1.USV032.1				
OG0036177	arahy.Tifrunner.gnm1.ann1.I5XT77.1				
OG0036178	arahy.Tifrunner.gnm1.ann1.0H9GWB.1				
OG0036179	arahy.Tifrunner.gnm1.ann1.JSQD0N.1				
OG0036180	arahy.Tifrunner.gnm1.ann1.N8PEKM.1				
OG0036181	arahy.Tifrunner.gnm1.ann1.E4AJF3.1				
OG0036182	arahy.Tifrunner.gnm1.ann1.JVQ14U.1				
OG0036183	arahy.Tifrunner.gnm1.ann1.W4L27K.1				
OG0036184	arahy.Tifrunner.gnm1.ann1.Y8BAPN.1				
OG0036185	arahy.Tifrunner.gnm1.ann1.NG2Z3Z.1				
OG0036186	arahy.Tifrunner.gnm1.ann1.RG8FT8.1				
OG0036187	arahy.Tifrunner.gnm1.ann1.JEM17V.1				
OG0036188	arahy.Tifrunner.gnm1.ann1.IZE4QM.1				
OG0036189	arahy.Tifrunner.gnm1.ann1.YZ918W.1				
OG0036190	arahy.Tifrunner.gnm1.ann1.SWV3GM.1				
OG0036191	arahy.Tifrunner.gnm1.ann1.D0P24P.1				
OG0036192	arahy.Tifrunner.gnm1.ann1.RZNG3M.1				
OG0036193	arahy.Tifrunner.gnm1.ann1.L6T79S.1				
OG0036194	arahy.Tifrunner.gnm1.ann1.8AIE61.1				
OG0036195	arahy.Tifrunner.gnm1.ann1.L81BKS.1				
OG0036196	arahy.Tifrunner.gnm1.ann1.UXAL1K.1				
OG0036197	arahy.Tifrunner.gnm1.ann1.GCZ3AG.1				
OG0036198	arahy.Tifrunner.gnm1.ann1.1JEP19.1				
OG0036199	arahy.Tifrunner.gnm1.ann1.WYV6C1.1				
OG0036200	arahy.Tifrunner.gnm1.ann1.D2DMXG.1				
OG0036201	arahy.Tifrunner.gnm1.ann1.NB6CJE.1				
OG0036202	arahy.Tifrunner.gnm1.ann1.DEQ3WR.1				
OG0036203	arahy.Tifrunner.gnm1.ann1.BMAR8E.1				
OG0036204	arahy.Tifrunner.gnm1.ann1.D3YSYS.1				
OG0036205	arahy.Tifrunner.gnm1.ann1.50EG8C.1				
OG0036206	arahy.Tifrunner.gnm1.ann1.WLGU64.1				
OG0036207	arahy.Tifrunner.gnm1.ann1.XSF16F.1				
OG0036208	arahy.Tifrunner.gnm1.ann1.JFXL2D.1				
OG0036209	arahy.Tifrunner.gnm1.ann1.C1XPLY.1				
OG0036210	arahy.Tifrunner.gnm1.ann1.PBV359.1				
OG0036211	arahy.Tifrunner.gnm1.ann1.H2Z2P4.1				
OG0036212	arahy.Tifrunner.gnm1.ann1.3QB6PJ.1				
OG0036213	arahy.Tifrunner.gnm1.ann1.IQYE38.1				
OG0036214	arahy.Tifrunner.gnm1.ann1.QQC8JD.1				
OG0036215	arahy.Tifrunner.gnm1.ann1.R2Q3Y9.1				
OG0036216	arahy.Tifrunner.gnm1.ann1.HR2WPI.1				
OG0036217	arahy.Tifrunner.gnm1.ann1.W2E3A5.1				
OG0036218	arahy.Tifrunner.gnm1.ann1.817MDY.1				
OG0036219	arahy.Tifrunner.gnm1.ann1.VE6V8V.1				
OG0036220	arahy.Tifrunner.gnm1.ann1.QXP99D.1				
OG0036221	arahy.Tifrunner.gnm1.ann1.T12MEB.1				
OG0036222	arahy.Tifrunner.gnm1.ann1.T5198G.1				
OG0036223	arahy.Tifrunner.gnm1.ann1.J3TRVX.1				
OG0036224	arahy.Tifrunner.gnm1.ann1.54NNQX.1				
OG0036225	arahy.Tifrunner.gnm1.ann1.9GLZ8C.1				
OG0036226	arahy.Tifrunner.gnm1.ann1.VP0AEQ.1				
OG0036227	arahy.Tifrunner.gnm1.ann1.4KJ373.2				
OG0036228	arahy.Tifrunner.gnm1.ann1.53PB3U.1				
OG0036229	arahy.Tifrunner.gnm1.ann1.SL0YTQ.1				
OG0036230	arahy.Tifrunner.gnm1.ann1.IWSZ9T.1				
OG0036231	arahy.Tifrunner.gnm1.ann1.NY8EEB.1				
OG0036232	arahy.Tifrunner.gnm1.ann1.72WBDQ.1				
OG0036233	arahy.Tifrunner.gnm1.ann1.P264ZS.1				
OG0036234	arahy.Tifrunner.gnm1.ann1.TTYD2S.1				
OG0036235	arahy.Tifrunner.gnm1.ann1.6U9WS0.1				
OG0036236	arahy.Tifrunner.gnm1.ann1.PV44JT.1				
OG0036237	arahy.Tifrunner.gnm1.ann1.9IHW20.1				
OG0036238	arahy.Tifrunner.gnm1.ann1.BDCZ4Z.1				
OG0036239	arahy.Tifrunner.gnm1.ann1.EL2JAL.1				
OG0036240	arahy.Tifrunner.gnm1.ann1.84ERS5.1				
OG0036241	arahy.Tifrunner.gnm1.ann1.H18GCT.1				
OG0036242	arahy.Tifrunner.gnm1.ann1.PLR2B4.1				
OG0036243	arahy.Tifrunner.gnm1.ann1.G7NFM2.1				
OG0036244	arahy.Tifrunner.gnm1.ann1.S5794H.1				
OG0036245	arahy.Tifrunner.gnm1.ann1.4VIR0K.1				
OG0036246	arahy.Tifrunner.gnm1.ann1.B6RTIS.1				
OG0036247	arahy.Tifrunner.gnm1.ann1.2BA4KG.1				
OG0036248	arahy.Tifrunner.gnm1.ann1.M9A5YW.1				
OG0036249	arahy.Tifrunner.gnm1.ann1.VGH12L.1				
OG0036250	arahy.Tifrunner.gnm1.ann1.R4IE40.1				
OG0036251	arahy.Tifrunner.gnm1.ann1.FZ214Z.1				
OG0036252	arahy.Tifrunner.gnm1.ann1.C0KNJI.1				
OG0036253	arahy.Tifrunner.gnm1.ann1.5LT2YD.1				
OG0036254	arahy.Tifrunner.gnm1.ann1.Q5UBLE.1				
OG0036255	arahy.Tifrunner.gnm1.ann1.IWP77A.1				
OG0036256	arahy.Tifrunner.gnm1.ann1.N4P269.1				
OG0036257	arahy.Tifrunner.gnm1.ann1.7JTP1R.1				
OG0036258	arahy.Tifrunner.gnm1.ann1.76HL2D.1				
OG0036259	arahy.Tifrunner.gnm1.ann1.3YCL0F.2				
OG0036260	arahy.Tifrunner.gnm1.ann1.YX95HC.1				
OG0036261	arahy.Tifrunner.gnm1.ann1.J2WAE5.1				
OG0036262	arahy.Tifrunner.gnm1.ann1.NI5BDM.1				
OG0036263	arahy.Tifrunner.gnm1.ann1.T8VPWN.1				
OG0036264	arahy.Tifrunner.gnm1.ann1.Z7MJ9S.1				
OG0036265	arahy.Tifrunner.gnm1.ann1.2C1UIX.1				
OG0036266	arahy.Tifrunner.gnm1.ann1.0X0R1H.1				
OG0036267	arahy.Tifrunner.gnm1.ann1.RC54CN.2				
OG0036268	arahy.Tifrunner.gnm1.ann1.6DT28G.1				
OG0036269	arahy.Tifrunner.gnm1.ann1.1DM7F7.2				
OG0036270	arahy.Tifrunner.gnm1.ann1.4I2ZCD.1				
OG0036271	arahy.Tifrunner.gnm1.ann1.87QPVY.1				
OG0036272	arahy.Tifrunner.gnm1.ann1.UJA2GM.1				
OG0036273	arahy.Tifrunner.gnm1.ann1.6TJ5BP.1				
OG0036274	arahy.Tifrunner.gnm1.ann1.XIH1FT.1				
OG0036275	arahy.Tifrunner.gnm1.ann1.1S2DYD.1				
OG0036276	arahy.Tifrunner.gnm1.ann1.H7A8WB.1				
OG0036277	arahy.Tifrunner.gnm1.ann1.LRQC80.1				
OG0036278	arahy.Tifrunner.gnm1.ann1.CCA88B.1				
OG0036279	arahy.Tifrunner.gnm1.ann1.YE06VR.1				
OG0036280	arahy.Tifrunner.gnm1.ann1.S3VJK6.1				
OG0036281	arahy.Tifrunner.gnm1.ann1.J3MFAS.1				
OG0036282	arahy.Tifrunner.gnm1.ann1.RUL3CT.2				
OG0036283	arahy.Tifrunner.gnm1.ann1.JWM5KP.1				
OG0036284	arahy.Tifrunner.gnm1.ann1.ISAM0Y.1				
OG0036285	arahy.Tifrunner.gnm1.ann1.7E2TSQ.1				
OG0036286	arahy.Tifrunner.gnm1.ann1.Z8I194.1				
OG0036287	arahy.Tifrunner.gnm1.ann1.AYUH3A.2				
OG0036288	arahy.Tifrunner.gnm1.ann1.R9QT68.1				
OG0036289	arahy.Tifrunner.gnm1.ann1.IC01SW.1				
OG0036290	arahy.Tifrunner.gnm1.ann1.GCV40F.1				
OG0036291	arahy.Tifrunner.gnm1.ann1.J3GQ4Y.2				
OG0036292	arahy.Tifrunner.gnm1.ann1.GT2BYJ.1				
OG0036293	arahy.Tifrunner.gnm1.ann1.0U0P05.1				
OG0036294	arahy.Tifrunner.gnm1.ann1.NTV6I3.1				
OG0036295	arahy.Tifrunner.gnm1.ann1.J6XLN4.1				
OG0036296	arahy.Tifrunner.gnm1.ann1.E8A372.1				
OG0036297	arahy.Tifrunner.gnm1.ann1.BT7PUB.3				
OG0036298	arahy.Tifrunner.gnm1.ann1.VZ4Q2L.1				
OG0036299	arahy.Tifrunner.gnm1.ann1.4RT3BY.1				
OG0036300	arahy.Tifrunner.gnm1.ann1.6KHJ8W.1				
OG0036301	arahy.Tifrunner.gnm1.ann1.GH92H4.1				
OG0036302	arahy.Tifrunner.gnm1.ann1.QAIU0T.1				
OG0036303	arahy.Tifrunner.gnm1.ann1.82P426.1				
OG0036304	arahy.Tifrunner.gnm1.ann1.37CK0J.1				
OG0036305	arahy.Tifrunner.gnm1.ann1.9ADW36.3				
OG0036306	arahy.Tifrunner.gnm1.ann1.3F2VKE.1				
OG0036307	arahy.Tifrunner.gnm1.ann1.I5MSTN.1				
OG0036308	arahy.Tifrunner.gnm1.ann1.WRN100.1				
OG0036309	arahy.Tifrunner.gnm1.ann1.L607EV.1				
OG0036310	arahy.Tifrunner.gnm1.ann1.NBNL1F.1				
OG0036311	arahy.Tifrunner.gnm1.ann1.E9IKCM.1				
OG0036312	arahy.Tifrunner.gnm1.ann1.N6N04K.1				
OG0036313	arahy.Tifrunner.gnm1.ann1.WZWR2J.1				
OG0036314	arahy.Tifrunner.gnm1.ann1.Y9ZHMN.1				
OG0036315	arahy.Tifrunner.gnm1.ann1.DIJP1R.1				
OG0036316	arahy.Tifrunner.gnm1.ann1.GYY3NL.1				
OG0036317	arahy.Tifrunner.gnm1.ann1.WFXD84.1				
OG0036318	arahy.Tifrunner.gnm1.ann1.58ANB0.1				
OG0036319	arahy.Tifrunner.gnm1.ann1.AG3Z3P.1				
OG0036320	arahy.Tifrunner.gnm1.ann1.UKAM9N.1				
OG0036321	arahy.Tifrunner.gnm1.ann1.NRF80E.1				
OG0036322	arahy.Tifrunner.gnm1.ann1.YUA9S2.1				
OG0036323	arahy.Tifrunner.gnm1.ann1.A2IWKV.1				
OG0036324	arahy.Tifrunner.gnm1.ann1.Y6RAXX.1				
OG0036325	arahy.Tifrunner.gnm1.ann1.UB40IU.1				
OG0036326	arahy.Tifrunner.gnm1.ann1.B5E51Y.1				
OG0036327	arahy.Tifrunner.gnm1.ann1.UN3WEE.1				
OG0036328	arahy.Tifrunner.gnm1.ann1.937JDH.1				
OG0036329	arahy.Tifrunner.gnm1.ann1.H7WPER.1				
OG0036330	arahy.Tifrunner.gnm1.ann1.1Q0B8D.1				
OG0036331	arahy.Tifrunner.gnm1.ann1.RP6ABB.1				
OG0036332	arahy.Tifrunner.gnm1.ann1.C9QL2M.1				
OG0036333	arahy.Tifrunner.gnm1.ann1.22I0LH.1				
OG0036334	arahy.Tifrunner.gnm1.ann1.0E0NWN.1				
OG0036335	arahy.Tifrunner.gnm1.ann1.Y93F21.2				
OG0036336	arahy.Tifrunner.gnm1.ann1.8061QC.1				
OG0036337	arahy.Tifrunner.gnm1.ann1.65FP0T.1				
OG0036338	arahy.Tifrunner.gnm1.ann1.52WG6T.1				
OG0036339	arahy.Tifrunner.gnm1.ann1.RLNB7U.1				
OG0036340	arahy.Tifrunner.gnm1.ann1.PAD7C2.1				
OG0036341	arahy.Tifrunner.gnm1.ann1.NJH50R.1				
OG0036342	arahy.Tifrunner.gnm1.ann1.4NKX68.4				
OG0036343	arahy.Tifrunner.gnm1.ann1.NIBJ6A.1				
OG0036344	arahy.Tifrunner.gnm1.ann1.XWT3T6.1				
