Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum	Total
OG0003525	4	4	2	1	2	13
OG0003526	2	4	3	2	2	13
OG0003527	4	6	1	1	1	13
OG0003528	4	4	1	2	2	13
OG0003529	4	4	2	1	2	13
OG0003530	4	6	1	1	1	13
OG0003531	2	7	2	1	1	13
OG0003532	5	3	2	2	1	13
OG0003533	2	3	2	5	1	13
OG0003534	4	1	4	2	2	13
OG0003535	7	1	2	1	2	13
OG0003536	2	6	2	1	2	13
OG0003537	4	4	1	1	3	13
OG0003538	2	7	2	1	1	13
OG0003539	4	6	1	1	1	13
OG0003540	4	5	1	1	2	13
OG0003541	2	6	1	2	2	13
OG0003542	4	6	1	1	1	13
OG0003543	4	4	2	2	1	13
OG0003544	8	2	1	1	1	13
OG0003545	2	6	3	1	1	13
OG0003546	2	6	2	1	2	13
OG0003547	2	7	2	1	1	13
OG0003548	2	4	3	3	1	13
OG0003549	4	5	1	2	1	13
OG0003550	4	3	2	2	2	13
OG0003551	4	4	2	1	2	13
OG0003552	2	4	2	3	2	13
OG0003553	2	6	2	1	2	13
OG0003554	5	4	2	1	1	13
OG0003555	2	5	1	3	2	13
OG0003556	3	1	3	3	3	13
OG0003557	6	3	1	2	1	13
OG0003558	3	3	2	2	3	13
OG0003559	4	4	2	2	1	13
OG0003560	2	6	2	1	2	13
OG0003561	2	6	2	1	2	13
OG0003562	2	6	2	1	2	13
OG0003563	3	4	2	2	2	13
OG0003564	2	3	3	2	3	13
OG0003565	4	4	1	2	2	13
OG0003566	2	6	2	1	2	13
OG0003567	2	6	2	1	2	13
OG0003568	4	5	1	1	2	13
OG0003569	2	5	3	1	2	13
OG0003570	2	6	2	1	2	13
OG0003571	2	2	7	1	1	13
OG0003572	3	7	1	1	1	13
OG0003573	6	2	2	1	2	13
OG0003574	2	5	3	1	2	13
OG0003575	2	5	2	2	2	13
OG0003576	6	5	0	1	1	13
OG0003577	3	2	3	3	2	13
OG0003578	3	2	2	4	2	13
OG0003579	4	6	1	1	1	13
OG0003580	4	3	3	1	2	13
OG0003581	2	6	2	1	2	13
OG0003582	2	3	3	2	3	13
OG0003583	2	8	1	1	1	13
OG0003584	4	4	1	2	2	13
OG0003585	2	2	7	1	1	13
OG0003586	3	2	3	2	3	13
OG0003587	4	4	2	1	2	13
OG0003588	2	6	2	1	2	13
OG0003589	2	6	1	2	2	13
OG0003590	3	4	4	2	0	13
OG0003591	4	0	4	1	4	13
OG0003592	4	3	2	2	2	13
OG0003593	2	2	4	1	4	13
OG0003594	6	3	2	1	1	13
OG0003595	2	6	2	2	1	13
OG0003596	4	2	2	1	4	13
OG0003597	4	3	2	2	2	13
OG0003598	2	2	4	1	4	13
OG0003599	4	6	1	1	1	13
OG0003600	4	3	1	2	3	13
OG0003601	4	4	2	2	1	13
OG0003602	3	4	1	2	3	13
OG0003603	2	4	3	1	3	13
OG0003604	2	4	2	2	3	13
OG0003605	2	4	2	3	2	13
OG0003606	2	8	1	1	1	13
OG0003607	7	2	1	1	2	13
OG0003608	2	6	2	1	2	13
OG0003609	4	1	4	1	3	13
OG0003610	3	7	1	1	1	13
OG0003611	10	2	1	0	0	13
OG0003612	4	3	2	2	2	13
OG0003613	13	0	0	0	0	13
OG0003614	2	8	1	1	1	13
OG0003615	2	7	2	1	1	13
OG0003616	2	6	2	1	2	13
OG0003617	3	4	2	2	2	13
OG0003618	4	3	2	2	2	13
OG0003619	2	4	3	1	3	13
OG0003620	4	4	2	1	2	13
OG0003621	4	4	2	1	2	13
OG0003622	2	6	2	1	2	13
OG0003623	2	5	2	1	3	13
OG0003624	2	6	2	1	2	13
OG0003625	2	3	1	6	1	13
OG0003626	2	5	1	2	3	13
OG0003627	4	5	2	1	1	13
OG0003628	5	4	1	2	1	13
OG0003629	4	2	2	2	3	13
OG0003630	4	5	1	1	2	13
OG0003631	6	2	3	1	1	13
OG0003632	6	4	1	1	1	13
OG0003633	2	8	1	1	1	13
OG0003634	3	5	1	3	1	13
OG0003635	5	5	1	1	1	13
OG0003636	4	4	2	1	2	13
OG0003637	2	8	1	1	1	13
OG0003638	2	6	2	1	2	13
OG0003639	4	6	1	1	1	13
OG0003640	4	3	2	2	2	13
OG0003641	4	3	2	1	3	13
OG0003642	4	4	2	1	2	13
OG0003643	4	4	2	1	2	13
OG0003644	2	6	2	1	2	13
OG0003645	2	2	2	2	5	13
OG0003646	3	4	3	1	2	13
OG0003647	2	4	2	3	2	13
OG0003648	4	2	2	2	3	13
OG0003649	2	4	2	2	3	13
OG0003650	2	6	2	2	1	13
OG0003651	2	9	0	1	1	13
OG0003652	3	2	3	2	3	13
OG0003653	2	4	2	2	3	13
OG0003654	4	4	2	2	1	13
OG0003655	2	0	2	7	2	13
OG0003656	1	5	2	3	2	13
OG0003657	2	7	1	1	2	13
OG0003658	5	3	2	1	2	13
OG0003659	2	6	2	1	2	13
OG0003660	2	6	1	3	1	13
OG0003661	4	2	1	2	4	13
OG0003662	3	5	1	3	1	13
OG0003663	2	8	1	1	1	13
OG0003664	2	8	1	1	1	13
OG0003665	5	4	1	2	1	13
OG0003666	12	0	0	1	0	13
OG0003667	3	2	1	5	2	13
OG0003668	2	7	1	2	1	13
OG0003669	4	2	4	1	2	13
OG0003670	4	6	1	1	1	13
OG0003671	4	3	2	2	2	13
OG0003672	4	6	1	1	1	13
OG0003673	5	5	2	1	0	13
OG0003674	4	5	1	2	1	13
OG0003675	2	8	1	1	1	13
OG0003676	4	3	3	2	1	13
OG0003677	2	4	3	2	2	13
OG0003678	4	3	2	2	2	13
OG0003679	2	5	2	2	2	13
OG0003680	3	5	1	2	2	13
OG0003681	2	6	3	1	1	13
OG0003682	4	5	1	1	2	13
OG0003683	2	6	1	2	2	13
OG0003684	2	5	2	2	2	13
OG0003685	1	8	1	2	1	13
OG0003686	2	7	1	2	1	13
OG0003687	3	5	2	1	2	13
OG0003688	4	2	3	2	2	13
OG0003689	4	5	1	1	2	13
OG0003690	4	4	2	1	2	13
OG0003691	2	6	3	1	1	13
OG0003692	4	4	2	1	2	13
OG0003693	13	0	0	0	0	13
OG0003694	3	6	1	2	1	13
OG0003695	2	8	1	1	1	13
OG0003696	2	2	2	5	2	13
OG0003697	7	3	1	1	1	13
OG0003698	2	8	0	2	1	13
OG0003699	4	4	2	1	2	13
OG0003700	4	6	1	1	1	13
OG0003701	4	4	2	1	2	13
OG0003702	2	6	2	1	2	13
OG0003703	4	7	1	0	1	13
OG0003704	4	2	3	1	3	13
OG0003705	3	2	3	3	2	13
OG0003706	4	6	1	1	1	13
OG0003707	4	4	2	1	2	13
OG0003708	2	6	2	1	2	13
OG0003709	4	6	1	1	1	13
OG0003710	2	3	1	5	2	13
OG0003711	4	3	2	1	3	13
OG0003712	2	5	2	1	3	13
OG0003713	2	0	9	1	1	13
OG0003714	2	8	1	1	1	13
OG0003715	3	4	2	2	2	13
OG0003716	2	8	1	1	1	13
OG0003717	4	3	2	2	2	13
OG0003718	3	6	2	1	1	13
OG0003719	1	4	6	1	1	13
OG0003720	2	5	2	2	2	13
OG0003721	6	3	1	2	1	13
OG0003722	2	4	2	1	4	13
OG0003723	2	5	2	2	2	13
OG0003724	2	6	2	1	2	13
OG0003725	4	6	1	1	1	13
OG0003726	2	6	1	2	2	13
OG0003727	2	7	1	2	1	13
OG0003728	2	4	2	2	3	13
OG0003729	3	7	1	1	1	13
OG0003730	2	5	2	1	3	13
OG0003731	5	5	1	1	1	13
OG0003732	3	4	3	1	2	13
OG0003733	2	9	0	1	1	13
OG0003734	3	4	3	1	2	13
OG0003735	2	6	2	1	2	13
OG0003736	4	2	3	1	3	13
OG0003737	2	2	3	2	4	13
OG0003738	2	6	1	3	1	13
OG0003739	2	6	2	1	2	13
OG0003740	2	5	2	2	2	13
OG0003741	4	1	3	2	3	13
OG0003742	4	5	1	2	1	13
OG0003743	2	6	2	1	2	13
OG0003744	2	8	1	1	1	13
OG0003745	2	4	3	2	2	13
OG0003746	2	4	2	2	3	13
OG0003747	1	8	2	1	1	13
OG0003748	2	8	1	1	1	13
OG0003749	1	6	2	1	3	13
OG0003750	3	2	3	2	3	13
OG0003751	2	8	1	1	1	13
OG0003752	2	6	2	1	2	13
OG0003753	2	3	7	0	1	13
OG0003754	2	5	3	2	1	13
OG0003755	2	6	2	1	2	13
OG0003756	2	7	0	2	2	13
OG0003757	2	3	3	2	3	13
OG0003758	3	1	3	3	3	13
OG0003759	1	7	1	2	2	13
OG0003760	1	5	2	3	2	13
OG0003761	3	2	1	5	2	13
OG0003762	4	6	1	1	1	13
OG0003763	4	1	1	3	4	13
OG0003764	4	4	1	2	2	13
OG0003765	6	2	2	2	1	13
OG0003766	2	6	2	1	2	13
OG0003767	2	5	2	1	3	13
OG0003768	6	5	0	1	1	13
OG0003769	2	6	3	1	1	13
OG0003770	1	3	3	3	3	13
OG0003771	2	4	5	1	1	13
OG0003772	2	8	1	1	1	13
OG0003773	2	4	3	2	2	13
OG0003774	4	4	2	2	1	13
OG0003775	2	2	1	7	1	13
OG0003776	2	3	1	1	6	13
OG0003777	2	7	2	1	1	13
OG0003778	2	8	1	1	1	13
OG0003779	2	5	3	1	2	13
OG0003780	1	2	5	2	3	13
OG0003781	2	8	1	1	1	13
OG0003782	6	3	1	2	1	13
OG0003783	2	2	2	2	5	13
OG0003784	1	4	4	2	2	13
OG0003785	1	3	3	2	4	13
OG0003786	2	6	2	1	2	13
OG0003787	13	0	0	0	0	13
OG0003788	3	6	1	1	2	13
OG0003789	2	5	2	2	2	13
OG0003790	2	7	1	2	1	13
OG0003791	2	6	2	1	2	13
OG0003792	5	3	2	2	1	13
OG0003793	1	7	2	1	2	13
OG0003794	2	2	3	3	3	13
OG0003795	5	4	1	2	1	13
OG0003796	4	2	0	7	0	13
OG0003797	2	4	3	1	3	13
OG0003798	2	6	1	2	2	13
OG0003799	2	5	3	1	2	13
OG0003800	2	6	2	1	2	13
OG0003801	2	8	1	1	1	13
OG0003802	2	2	3	2	4	13
OG0003803	5	4	2	1	1	13
OG0003804	2	5	2	2	2	13
OG0003805	2	4	2	2	3	13
OG0003806	2	3	1	1	6	13
OG0003807	2	6	1	1	3	13
OG0003808	2	4	4	1	2	13
OG0003809	2	0	2	8	1	13
OG0003810	2	0	6	5	0	13
OG0003811	2	4	1	5	1	13
OG0003812	2	2	3	3	3	13
OG0003813	1	8	1	1	2	13
OG0003814	1	2	4	2	4	13
OG0003815	2	0	9	0	2	13
OG0003816	2	5	3	1	2	13
OG0003817	2	6	1	2	2	13
OG0003818	1	4	2	4	2	13
OG0003819	2	6	2	1	2	13
OG0003820	0	13	0	0	0	13
OG0003821	0	13	0	0	0	13
OG0003822	0	13	0	0	0	13
OG0003823	0	13	0	0	0	13
OG0003824	0	13	0	0	0	13
OG0003825	0	9	1	1	2	13
OG0003826	0	13	0	0	0	13
OG0003827	0	13	0	0	0	13
OG0003828	0	9	2	1	1	13
OG0003829	0	13	0	0	0	13
OG0003830	0	13	0	0	0	13
OG0003831	0	13	0	0	0	13
OG0003832	0	13	0	0	0	13
OG0003833	0	13	0	0	0	13
OG0003834	0	13	0	0	0	13
OG0003835	0	13	0	0	0	13
OG0003836	0	13	0	0	0	13
OG0003837	0	13	0	0	0	13
OG0003838	0	13	0	0	0	13
OG0003839	0	10	1	1	1	13
OG0003840	0	13	0	0	0	13
OG0003841	0	13	0	0	0	13
OG0003842	0	13	0	0	0	13
OG0003843	0	8	2	1	2	13
OG0003844	0	13	0	0	0	13
OG0003845	0	6	3	1	3	13
OG0003846	0	13	0	0	0	13
OG0003847	0	13	0	0	0	13
OG0003848	0	13	0	0	0	13
OG0003849	0	13	0	0	0	13
OG0003850	0	13	0	0	0	13
OG0003851	0	13	0	0	0	13
OG0003852	0	13	0	0	0	13
OG0003853	0	5	2	4	2	13
OG0003854	0	13	0	0	0	13
OG0003855	0	13	0	0	0	13
OG0003856	0	13	0	0	0	13
OG0003857	0	13	0	0	0	13
OG0003858	0	11	1	1	0	13
OG0003859	0	13	0	0	0	13
OG0003860	0	13	0	0	0	13
OG0003861	0	13	0	0	0	13
OG0003862	0	13	0	0	0	13
OG0003863	0	13	0	0	0	13
OG0003864	0	7	3	1	2	13
OG0003865	0	13	0	0	0	13
OG0003866	0	5	3	2	3	13
OG0003867	0	13	0	0	0	13
OG0003868	0	11	1	1	0	13
OG0003869	0	4	9	0	0	13
OG0003870	0	13	0	0	0	13
OG0003871	0	6	0	6	1	13
OG0003872	0	13	0	0	0	13
OG0003873	0	3	7	0	3	13
OG0003874	0	11	1	1	0	13
OG0003875	0	11	1	1	0	13
OG0003876	0	13	0	0	0	13
OG0003877	0	13	0	0	0	13
OG0003878	0	10	1	1	1	13
OG0003879	0	8	2	1	2	13
OG0003880	0	13	0	0	0	13
OG0003881	0	13	0	0	0	13
OG0003882	0	10	1	1	1	13
OG0003883	0	13	0	0	0	13
OG0003884	0	13	0	0	0	13
OG0003885	0	13	0	0	0	13
OG0003886	0	13	0	0	0	13
OG0003887	0	13	0	0	0	13
OG0003888	0	7	2	3	1	13
OG0003889	0	13	0	0	0	13
OG0003890	0	13	0	0	0	13
OG0003891	0	1	7	0	5	13
OG0003892	0	1	7	0	5	13
OG0003893	0	2	9	1	1	13
OG0003894	0	0	13	0	0	13
OG0003895	0	0	11	0	2	13
OG0003896	0	0	10	0	3	13
OG0003897	0	0	13	0	0	13
OG0003898	0	0	13	0	0	13
OG0003899	0	0	9	1	3	13
OG0003900	0	0	13	0	0	13
OG0003901	0	0	4	2	7	13
OG0003902	0	0	13	0	0	13
OG0003903	0	0	1	0	12	13
OG0003904	0	0	10	3	0	13
OG0003905	0	0	2	0	11	13
OG0003906	0	0	11	2	0	13
OG0003907	0	0	12	0	1	13
OG0003908	0	0	8	0	5	13
OG0003909	0	0	12	0	1	13
OG0003910	0	0	1	0	12	13
OG0003911	0	0	3	0	10	13
OG0003912	0	0	2	0	11	13
OG0003913	0	0	1	11	1	13
OG0003914	0	0	13	0	0	13
OG0003915	0	0	0	12	1	13
OG0003916	0	0	0	13	0	13
OG0003917	0	0	0	13	0	13
OG0003918	0	0	0	12	1	13
OG0003919	0	0	0	0	13	13
OG0003920	0	0	0	0	13	13
OG0003921	0	0	0	0	13	13
OG0003922	0	0	0	0	13	13
OG0003923	0	0	0	0	13	13
OG0003924	0	0	0	0	13	13
OG0003925	7	0	2	0	3	12
OG0003926	3	4	1	2	2	12
OG0003927	6	3	2	0	1	12
OG0003928	4	2	3	1	2	12
OG0003929	4	4	1	1	2	12
OG0003930	2	8	1	0	1	12
OG0003931	5	2	3	1	1	12
OG0003932	4	3	3	1	1	12
OG0003933	3	3	3	1	2	12
OG0003934	5	1	2	2	2	12
OG0003935	2	5	2	1	2	12
OG0003936	4	5	1	1	1	12
OG0003937	2	5	2	1	2	12
OG0003938	4	4	1	1	2	12
OG0003939	4	5	1	1	1	12
OG0003940	2	6	1	1	2	12
OG0003941	2	1	4	2	3	12
OG0003942	10	2	0	0	0	12
OG0003943	12	0	0	0	0	12
OG0003944	5	4	1	1	1	12
OG0003945	4	3	2	1	2	12
OG0003946	6	2	1	1	2	12
OG0003947	6	1	2	1	2	12
OG0003948	4	4	2	1	1	12
OG0003949	4	2	1	1	4	12
OG0003950	7	4	0	1	0	12
OG0003951	4	4	1	2	1	12
OG0003952	4	3	2	1	2	12
OG0003953	4	0	1	1	6	12
OG0003954	3	4	2	1	2	12
OG0003955	4	2	2	2	2	12
OG0003956	2	4	1	2	3	12
OG0003957	2	3	3	2	2	12
OG0003958	6	4	0	1	1	12
OG0003959	3	2	3	2	2	12
OG0003960	7	0	2	1	2	12
OG0003961	12	0	0	0	0	12
OG0003962	4	4	2	1	1	12
OG0003963	5	0	7	0	0	12
OG0003964	2	4	2	2	2	12
OG0003965	5	5	0	1	1	12
OG0003966	4	4	0	3	1	12
OG0003967	8	1	1	1	1	12
OG0003968	4	4	2	1	1	12
OG0003969	5	2	1	1	3	12
OG0003970	1	3	3	2	3	12
OG0003971	2	6	2	1	1	12
OG0003972	12	0	0	0	0	12
OG0003973	1	6	1	2	2	12
OG0003974	2	4	3	1	2	12
OG0003975	7	2	0	2	1	12
OG0003976	4	4	1	2	1	12
OG0003977	5	2	2	1	2	12
OG0003978	4	4	1	1	2	12
OG0003979	10	0	1	1	0	12
OG0003980	5	4	1	1	1	12
OG0003981	2	0	7	1	2	12
OG0003982	12	0	0	0	0	12
OG0003983	2	4	2	2	2	12
OG0003984	3	2	2	3	2	12
OG0003985	4	3	2	1	2	12
OG0003986	2	2	3	2	3	12
OG0003987	11	0	0	0	1	12
OG0003988	4	5	1	1	1	12
OG0003989	2	4	2	1	3	12
OG0003990	8	0	1	2	1	12
OG0003991	4	1	3	1	3	12
OG0003992	5	4	1	1	1	12
OG0003993	4	4	1	1	2	12
OG0003994	4	3	2	1	2	12
OG0003995	5	0	3	1	3	12
OG0003996	7	2	1	1	1	12
OG0003997	4	3	2	1	2	12
OG0003998	4	5	1	1	1	12
OG0003999	4	5	1	1	1	12
OG0004000	5	3	1	1	2	12
OG0004001	7	2	1	1	1	12
OG0004002	4	4	1	2	1	12
OG0004003	2	5	2	1	2	12
OG0004004	4	2	3	1	2	12
OG0004005	7	0	1	1	3	12
OG0004006	4	5	1	1	1	12
OG0004007	2	4	3	1	2	12
OG0004008	12	0	0	0	0	12
OG0004009	4	4	1	1	2	12
OG0004010	2	7	0	2	1	12
OG0004011	4	2	2	1	3	12
OG0004012	2	3	2	4	1	12
OG0004013	3	5	2	1	1	12
OG0004014	3	5	2	1	1	12
OG0004015	4	2	1	2	3	12
OG0004016	2	2	2	1	5	12
OG0004017	1	6	1	1	3	12
OG0004018	6	0	2	2	2	12
OG0004019	4	4	2	1	1	12
OG0004020	4	0	4	2	2	12
OG0004021	4	5	1	1	1	12
OG0004022	4	4	1	1	2	12
OG0004023	2	4	2	2	2	12
OG0004024	2	6	1	2	1	12
OG0004025	2	5	2	1	2	12
OG0004026	2	6	0	4	0	12
OG0004027	2	2	4	3	1	12
OG0004028	2	6	1	1	2	12
OG0004029	4	5	1	1	1	12
OG0004030	6	3	1	1	1	12
OG0004031	6	3	1	1	1	12
OG0004032	12	0	0	0	0	12
OG0004033	5	4	1	0	2	12
OG0004034	12	0	0	0	0	12
OG0004035	4	4	1	1	2	12
OG0004036	4	4	1	1	2	12
OG0004037	2	3	3	2	2	12
OG0004038	9	0	1	1	1	12
OG0004039	2	4	2	1	3	12
OG0004040	12	0	0	0	0	12
OG0004041	5	4	1	1	1	12
OG0004042	4	3	2	1	2	12
OG0004043	4	1	7	0	0	12
OG0004044	4	5	1	1	1	12
OG0004045	6	2	1	3	0	12
OG0004046	4	6	0	1	1	12
OG0004047	2	0	5	3	2	12
OG0004048	4	4	1	2	1	12
OG0004049	2	5	1	2	2	12
OG0004050	4	1	2	2	3	12
OG0004051	7	0	2	1	2	12
OG0004052	2	5	2	1	2	12
OG0004053	2	5	2	2	1	12
OG0004054	8	0	2	1	1	12
OG0004055	2	7	1	1	1	12
OG0004056	4	5	1	1	1	12
OG0004057	3	6	1	1	1	12
OG0004058	2	7	1	1	1	12
OG0004059	2	6	1	1	2	12
OG0004060	2	5	2	1	2	12
OG0004061	8	2	1	1	0	12
OG0004062	4	5	1	1	1	12
OG0004063	5	4	1	1	1	12
OG0004064	6	4	1	1	0	12
OG0004065	2	6	1	1	2	12
OG0004066	2	4	2	2	2	12
OG0004067	3	0	8	0	1	12
OG0004068	4	1	3	2	2	12
OG0004069	4	6	0	2	0	12
OG0004070	2	3	2	1	4	12
OG0004071	2	4	2	2	2	12
OG0004072	3	4	2	1	2	12
OG0004073	2	6	2	1	1	12
OG0004074	1	5	4	1	1	12
OG0004075	4	5	1	1	1	12
OG0004076	2	0	8	0	2	12
OG0004077	4	1	2	2	3	12
OG0004078	4	3	2	1	2	12
OG0004079	2	6	1	1	2	12
OG0004080	2	3	1	4	2	12
OG0004081	2	4	3	1	2	12
OG0004082	2	7	1	1	1	12
OG0004083	7	2	1	2	0	12
OG0004084	3	4	2	1	2	12
OG0004085	2	2	2	2	4	12
OG0004086	5	2	2	1	2	12
OG0004087	6	3	1	1	1	12
OG0004088	2	6	1	2	1	12
OG0004089	12	0	0	0	0	12
OG0004090	12	0	0	0	0	12
OG0004091	6	2	1	2	1	12
OG0004092	4	2	3	1	2	12
OG0004093	4	2	2	2	2	12
OG0004094	4	5	1	1	1	12
OG0004095	3	2	3	1	3	12
OG0004096	2	6	2	1	1	12
OG0004097	2	4	3	2	1	12
OG0004098	2	4	3	2	1	12
OG0004099	12	0	0	0	0	12
OG0004100	4	4	2	1	1	12
OG0004101	4	2	2	1	3	12
OG0004102	4	3	2	1	2	12
OG0004103	2	6	1	2	1	12
OG0004104	4	5	1	1	1	12
OG0004105	5	0	2	2	3	12
OG0004106	4	4	2	1	1	12
OG0004107	2	6	1	2	1	12
OG0004108	2	4	2	2	2	12
OG0004109	4	2	2	3	1	12
OG0004110	4	2	2	2	2	12
OG0004111	12	0	0	0	0	12
OG0004112	2	6	1	2	1	12
OG0004113	11	0	0	0	1	12
OG0004114	3	3	2	2	2	12
OG0004115	4	5	1	1	1	12
OG0004116	1	4	4	1	2	12
OG0004117	6	0	2	2	2	12
OG0004118	4	3	2	1	2	12
OG0004119	3	6	1	1	1	12
OG0004120	1	6	2	1	2	12
OG0004121	6	3	1	1	1	12
OG0004122	2	4	3	1	2	12
OG0004123	2	6	1	2	1	12
OG0004124	4	4	2	1	1	12
OG0004125	4	4	2	1	1	12
OG0004126	7	1	1	1	2	12
OG0004127	3	5	1	1	2	12
OG0004128	4	2	2	2	2	12
OG0004129	4	2	2	1	3	12
OG0004130	4	2	2	2	2	12
OG0004131	3	4	2	1	2	12
OG0004132	4	2	2	1	3	12
OG0004133	2	5	1	2	2	12
OG0004134	2	8	0	2	0	12
OG0004135	4	4	1	2	1	12
OG0004136	4	4	1	2	1	12
OG0004137	4	5	1	1	1	12
OG0004138	12	0	0	0	0	12
OG0004139	1	5	1	1	4	12
OG0004140	2	4	3	1	2	12
OG0004141	2	4	3	1	2	12
OG0004142	2	7	1	1	1	12
OG0004143	3	0	2	5	2	12
OG0004144	4	3	2	2	1	12
OG0004145	2	6	1	1	2	12
OG0004146	3	5	1	1	2	12
OG0004147	2	4	3	1	2	12
OG0004148	4	2	1	1	4	12
OG0004149	4	4	1	2	1	12
OG0004150	2	6	2	1	1	12
OG0004151	7	2	1	1	1	12
OG0004152	3	4	1	1	3	12
OG0004153	4	5	1	1	1	12
OG0004154	5	4	1	1	1	12
OG0004155	2	6	2	1	1	12
OG0004156	4	2	3	1	2	12
OG0004157	2	5	2	1	2	12
OG0004158	2	4	2	2	2	12
OG0004159	12	0	0	0	0	12
OG0004160	3	2	2	2	3	12
OG0004161	1	0	0	7	4	12
OG0004162	4	3	2	1	2	12
OG0004163	4	1	1	3	3	12
OG0004164	2	0	1	0	9	12
OG0004165	5	4	1	1	1	12
OG0004166	3	2	3	1	3	12
OG0004167	4	3	2	1	2	12
OG0004168	4	4	2	1	1	12
OG0004169	2	6	1	2	1	12
OG0004170	2	4	2	2	2	12
OG0004171	3	6	1	1	1	12
OG0004172	2	6	2	1	1	12
OG0004173	2	6	1	2	1	12
OG0004174	1	6	2	1	2	12
OG0004175	7	2	1	1	1	12
OG0004176	2	4	3	1	2	12
OG0004177	9	1	1	0	1	12
OG0004178	3	3	1	3	2	12
OG0004179	4	3	2	1	2	12
OG0004180	2	4	2	1	3	12
OG0004181	4	6	1	1	0	12
OG0004182	4	5	0	2	1	12
OG0004183	4	4	2	1	1	12
OG0004184	1	3	3	2	3	12
OG0004185	1	1	4	0	6	12
OG0004186	3	3	2	2	2	12
OG0004187	5	3	1	2	1	12
OG0004188	1	5	2	3	1	12
OG0004189	1	3	2	5	1	12
OG0004190	2	4	1	1	4	12
OG0004191	2	2	6	1	1	12
OG0004192	5	4	1	1	1	12
OG0004193	4	2	2	1	3	12
OG0004194	5	4	1	1	1	12
OG0004195	2	5	1	2	2	12
OG0004196	4	5	1	1	1	12
OG0004197	3	2	3	2	2	12
OG0004198	3	3	2	2	2	12
OG0004199	2	6	2	1	1	12
OG0004200	2	4	3	1	2	12
OG0004201	4	3	2	1	2	12
OG0004202	4	4	2	1	1	12
OG0004203	4	4	1	2	1	12
OG0004204	2	7	1	1	1	12
OG0004205	4	4	2	1	1	12
OG0004206	4	2	2	1	3	12
OG0004207	4	3	2	1	2	12
OG0004208	2	5	2	1	2	12
OG0004209	3	2	2	2	3	12
OG0004210	1	0	10	0	1	12
OG0004211	5	4	1	1	1	12
OG0004212	5	4	1	1	1	12
OG0004213	8	2	0	1	1	12
OG0004214	7	2	1	1	1	12
OG0004215	4	2	2	2	2	12
OG0004216	2	5	2	1	2	12
OG0004217	12	0	0	0	0	12
OG0004218	3	6	1	1	1	12
OG0004219	4	2	3	2	1	12
OG0004220	4	2	2	2	2	12
OG0004221	4	4	1	1	2	12
OG0004222	3	2	3	2	2	12
OG0004223	2	4	1	4	1	12
OG0004224	5	3	2	1	1	12
OG0004225	3	6	1	1	1	12
OG0004226	6	3	1	1	1	12
OG0004227	4	5	1	1	1	12
OG0004228	4	4	2	1	1	12
OG0004229	4	2	2	2	2	12
OG0004230	8	0	1	1	2	12
OG0004231	2	7	1	1	1	12
OG0004232	4	4	1	2	1	12
OG0004233	2	7	1	1	1	12
OG0004234	5	4	1	1	1	12
OG0004235	4	3	3	1	1	12
OG0004236	4	3	2	1	2	12
OG0004237	12	0	0	0	0	12
OG0004238	4	2	1	4	1	12
OG0004239	8	2	0	1	1	12
OG0004240	2	6	2	1	1	12
OG0004241	2	7	1	1	1	12
OG0004242	4	5	1	1	1	12
OG0004243	3	2	3	2	2	12
OG0004244	2	4	3	1	2	12
OG0004245	2	7	0	2	1	12
OG0004246	4	5	0	2	1	12
OG0004247	9	0	0	2	1	12
OG0004248	4	3	1	1	3	12
OG0004249	3	6	1	1	1	12
OG0004250	2	4	2	3	1	12
OG0004251	4	2	3	1	2	12
OG0004252	4	0	2	3	3	12
OG0004253	5	4	1	1	1	12
OG0004254	2	4	2	2	2	12
OG0004255	2	2	3	2	3	12
OG0004256	6	2	2	1	1	12
OG0004257	2	5	2	1	2	12
OG0004258	1	8	1	1	1	12
OG0004259	3	6	1	1	1	12
OG0004260	5	4	1	1	1	12
OG0004261	5	4	1	1	1	12
OG0004262	3	2	1	5	1	12
OG0004263	3	3	2	2	2	12
OG0004264	12	0	0	0	0	12
OG0004265	2	3	3	1	3	12
OG0004266	2	6	1	1	2	12
OG0004267	5	4	1	1	1	12
OG0004268	1	3	3	2	3	12
OG0004269	2	6	1	2	1	12
OG0004270	2	6	2	1	1	12
OG0004271	2	7	1	1	1	12
OG0004272	6	4	1	1	0	12
OG0004273	3	6	1	1	1	12
OG0004274	2	4	1	3	2	12
OG0004275	2	5	2	1	2	12
OG0004276	2	4	3	1	2	12
OG0004277	6	0	3	2	1	12
OG0004278	4	2	4	1	1	12
OG0004279	5	5	0	1	1	12
OG0004280	2	6	1	2	1	12
OG0004281	6	2	1	2	1	12
OG0004282	3	6	1	1	1	12
OG0004283	2	4	2	2	2	12
OG0004284	4	0	3	2	3	12
OG0004285	2	5	2	2	1	12
OG0004286	4	3	2	1	2	12
OG0004287	2	4	2	2	2	12
OG0004288	4	5	1	1	1	12
OG0004289	1	4	2	2	3	12
OG0004290	5	4	1	1	1	12
OG0004291	4	3	2	2	1	12
OG0004292	2	5	1	1	3	12
OG0004293	2	2	3	2	3	12
OG0004294	2	6	2	1	1	12
OG0004295	9	2	0	1	0	12
OG0004296	3	5	2	1	1	12
OG0004297	1	6	2	1	2	12
OG0004298	3	3	3	2	1	12
