Orthogroup	Duplications (all)	Duplications (50% support)
OG0005279	4	4
OG0005280	5	5
OG0005281	6	6
OG0005282	6	6
OG0005283	6	6
OG0005284	6	6
OG0005285	6	6
OG0005286	6	6
OG0005287	6	6
OG0005288	5	4
OG0005289	6	6
OG0005290	6	6
OG0005291	6	6
OG0005292	6	6
OG0005293	6	6
OG0005294	6	6
OG0005295	6	5
OG0005296	5	5
OG0005297	6	6
OG0005298	6	6
OG0005299	6	6
OG0005300	6	6
OG0005301	6	6
OG0005302	6	6
OG0005303	6	6
OG0005304	10	10
OG0005305	4	3
OG0005306	8	8
OG0005307	5	5
OG0005308	6	6
OG0005309	6	6
OG0005310	5	5
OG0005311	5	5
OG0005312	5	5
OG0005313	6	6
OG0005314	6	6
OG0005315	6	6
OG0005316	6	6
OG0005317	5	5
OG0005318	6	6
OG0005319	6	6
OG0005320	6	6
OG0005321	6	6
OG0005322	6	6
OG0005323	6	6
OG0005324	5	5
OG0005325	5	5
OG0005326	5	5
OG0005327	5	5
OG0005328	5	5
OG0005329	5	5
OG0005330	6	6
OG0005331	5	5
OG0005332	6	6
OG0005333	3	3
OG0005334	6	6
OG0005335	6	6
OG0005336	7	7
OG0005337	6	6
OG0005338	6	6
OG0005339	5	4
OG0005340	10	10
OG0005341	6	6
OG0005342	6	6
OG0005343	6	6
OG0005344	6	6
OG0005345	6	6
OG0005346	6	5
OG0005347	6	6
OG0005348	5	5
OG0005349	5	5
OG0005350	6	6
OG0005351	7	7
OG0005352	6	6
OG0005353	6	6
OG0005354	4	4
OG0005355	3	3
OG0005356	3	3
OG0005357	5	5
OG0005358	6	6
OG0005359	7	7
OG0005360	6	6
OG0005361	4	4
OG0005362	5	5
OG0005363	6	6
OG0005364	6	6
OG0005365	5	5
OG0005366	6	6
OG0005367	5	5
OG0005368	6	6
OG0005369	5	5
OG0005370	5	5
OG0005371	6	6
OG0005372	7	7
OG0005373	6	6
OG0005374	6	6
OG0005375	5	5
OG0005376	6	6
OG0005377	5	4
OG0005378	6	6
OG0005379	6	6
OG0005380	6	6
OG0005381	6	6
OG0005382	6	6
OG0005383	6	6
OG0005384	5	4
OG0005385	5	5
OG0005386	6	6
OG0005387	6	6
OG0005388	6	6
OG0005389	6	6
OG0005390	4	3
OG0005391	6	6
OG0005392	5	5
OG0005393	7	7
OG0005394	6	6
OG0005395	6	6
OG0005396	6	6
OG0005397	6	6
OG0005398	5	5
OG0005399	6	6
OG0005400	6	6
OG0005401	6	6
OG0005402	6	6
OG0005403	10	10
OG0005404	6	6
OG0005405	6	6
OG0005406	10	10
OG0005407	5	5
OG0005408	6	6
OG0005409	5	5
OG0005410	5	5
OG0005411	6	6
OG0005412	5	5
OG0005413	5	5
OG0005414	6	6
OG0005415	6	4
OG0005416	6	6
OG0005417	5	5
OG0005418	6	6
OG0005419	10	10
OG0005420	6	6
OG0005421	4	4
OG0005422	8	8
OG0005423	5	5
OG0005424	7	7
OG0005425	6	6
OG0005426	5	5
OG0005427	6	6
OG0005428	5	5
OG0005429	6	6
OG0005430	3	3
OG0005431	6	6
OG0005432	6	6
OG0005433	6	6
OG0005434	5	5
OG0005435	6	6
OG0005436	6	6
OG0005437	5	5
OG0005438	6	6
OG0005439	4	3
OG0005440	5	5
OG0005441	4	4
OG0005442	6	6
OG0005443	6	6
OG0005444	7	7
OG0005445	5	5
OG0005446	6	6
OG0005447	5	5
OG0005448	6	6
OG0005449	6	4
OG0005450	6	6
OG0005451	5	5
OG0005452	7	7
OG0005453	6	6
OG0005454	5	5
OG0005455	5	5
OG0005456	7	7
OG0005457	6	6
OG0005458	6	6
OG0005459	5	5
OG0005460	5	4
OG0005461	6	6
OG0005462	6	6
OG0005463	5	5
OG0005464	5	5
OG0005465	5	4
OG0005466	6	6
OG0005467	6	6
OG0005468	5	5
OG0005469	6	6
OG0005470	6	6
OG0005471	4	4
OG0005472	6	6
OG0005473	6	6
OG0005474	5	5
OG0005475	6	6
OG0005476	6	6
OG0005477	5	5
OG0005478	7	7
OG0005479	6	6
OG0005480	6	6
OG0005481	6	6
OG0005482	6	6
OG0005483	6	6
OG0005484	5	5
OG0005485	5	5
OG0005486	6	6
OG0005487	7	7
OG0005488	5	5
OG0005489	5	5
OG0005490	6	6
OG0005491	6	6
OG0005492	6	6
OG0005493	6	6
OG0005494	6	6
OG0005495	6	6
OG0005496	8	8
OG0005497	6	6
OG0005498	6	6
OG0005499	5	5
OG0005500	8	8
OG0005501	6	6
OG0005502	6	6
OG0005503	6	6
OG0005504	5	5
OG0005505	6	6
OG0005506	6	6
OG0005507	6	6
OG0005508	6	6
OG0005509	6	6
OG0005510	6	6
OG0005511	5	4
OG0005512	5	5
OG0005513	6	6
OG0005514	6	6
OG0005515	5	5
OG0005516	6	6
OG0005517	4	4
OG0005518	6	6
OG0005519	5	5
OG0005520	6	6
OG0005521	7	7
OG0005522	7	7
OG0005523	6	6
OG0005524	6	6
OG0005525	6	6
OG0005526	5	5
OG0005527	5	5
OG0005528	6	6
OG0005529	6	6
OG0005530	6	6
OG0005531	6	6
OG0005532	5	4
OG0005533	6	6
OG0005534	6	6
OG0005535	5	5
OG0005536	7	7
OG0005537	10	10
OG0005538	6	6
OG0005539	6	6
OG0005540	6	6
OG0005541	6	6
OG0005542	6	6
OG0005543	6	6
OG0005544	6	5
OG0005545	6	6
OG0005546	5	5
OG0005547	6	6
OG0005548	6	6
OG0005549	6	6
OG0005550	7	7
OG0005551	6	6
OG0005552	6	6
OG0005553	6	6
OG0005554	6	6
OG0005555	6	6
OG0005556	6	6
OG0005557	6	6
OG0005558	6	6
OG0005559	6	6
OG0005560	4	4
OG0005561	6	6
OG0005562	6	6
OG0005563	6	6
OG0005564	5	5
OG0005565	5	5
OG0005566	6	6
OG0005567	6	6
OG0005568	6	6
OG0005569	5	5
OG0005570	6	6
OG0005571	5	5
OG0005572	4	4
OG0005573	6	6
OG0005574	6	6
OG0005575	6	6
OG0005576	6	6
OG0005577	4	4
OG0005578	6	6
OG0005579	6	6
OG0005580	4	4
OG0005581	4	4
OG0005582	6	6
OG0005583	6	6
OG0005584	3	3
OG0005585	6	6
OG0005586	6	6
OG0005587	5	5
OG0005588	5	4
OG0005589	5	4
OG0005590	6	6
OG0005591	7	7
OG0005592	5	5
OG0005593	4	4
OG0005594	5	5
OG0005595	6	6
OG0005596	6	6
OG0005597	6	6
OG0005598	5	5
OG0005599	6	6
OG0005600	7	7
OG0005601	6	6
OG0005602	6	6
OG0005603	5	5
OG0005604	5	5
OG0005605	6	6
OG0005606	7	6
OG0005607	6	6
OG0005608	8	8
OG0005609	6	6
OG0005610	4	4
OG0005611	5	5
OG0005612	6	6
OG0005613	5	4
OG0005614	5	5
OG0005615	4	4
OG0005616	6	6
OG0005617	6	6
OG0005618	5	5
OG0005619	5	4
OG0005620	7	7
OG0005621	7	7
OG0005622	6	6
OG0005623	6	6
OG0005624	7	7
OG0005625	6	6
OG0005626	6	6
OG0005627	6	6
OG0005628	5	5
OG0005629	5	5
OG0005630	6	6
OG0005631	6	6
OG0005632	6	6
OG0005633	7	7
OG0005634	7	7
OG0005635	6	6
OG0005636	6	6
OG0005637	6	6
OG0005638	5	5
OG0005639	6	6
OG0005640	6	6
OG0005641	10	10
OG0005642	7	7
OG0005643	5	4
OG0005644	6	6
OG0005645	5	5
OG0005646	4	4
OG0005647	5	5
OG0005648	6	6
OG0005649	6	6
OG0005650	3	3
OG0005651	6	6
OG0005652	5	5
OG0005653	6	6
OG0005654	5	4
OG0005655	5	5
OG0005656	6	6
OG0005657	5	5
OG0005658	5	5
OG0005659	6	6
OG0005660	6	6
OG0005661	6	6
OG0005662	7	7
OG0005663	6	6
OG0005664	5	5
OG0005665	7	7
OG0005666	6	6
OG0005667	6	6
OG0005668	5	5
OG0005669	5	5
OG0005670	6	6
OG0005671	6	6
OG0005672	6	6
OG0005673	5	5
OG0005674	4	4
OG0005675	5	5
OG0005676	7	7
OG0005677	5	5
OG0005678	6	6
OG0005679	6	6
OG0005680	6	6
OG0005681	6	6
OG0005682	6	6
OG0005683	8	8
OG0005684	5	5
OG0005685	6	6
OG0005686	6	6
OG0005687	6	6
OG0005688	5	3
OG0005689	5	5
OG0005690	5	5
OG0005691	6	6
OG0005692	6	6
OG0005693	6	6
OG0005694	6	6
OG0005695	6	6
OG0005696	6	6
OG0005697	6	6
OG0005698	6	6
OG0005699	6	6
OG0005700	6	6
OG0005701	7	7
OG0005702	6	6
OG0005703	5	4
OG0005704	8	8
OG0005705	5	5
OG0005706	6	6
OG0005707	6	6
OG0005708	6	6
OG0005709	6	6
OG0005710	5	5
OG0005711	6	6
OG0005712	7	7
OG0005713	5	5
OG0005714	6	6
OG0005715	7	7
OG0005716	6	6
OG0005717	4	4
OG0005718	4	3
OG0005719	5	4
OG0005720	5	5
OG0005721	6	6
OG0005722	6	5
OG0005723	7	7
OG0005724	6	5
OG0005725	6	6
OG0005726	6	6
OG0005727	6	6
OG0005728	6	6
OG0005729	6	6
OG0005730	6	6
OG0005731	9	9
OG0005732	5	5
OG0005733	6	6
OG0005734	4	4
OG0005735	6	6
OG0005736	10	10
OG0005737	5	5
OG0005738	5	4
OG0005739	6	6
OG0005740	5	4
OG0005741	6	6
OG0005742	6	6
OG0005743	6	6
OG0005744	5	5
OG0005745	6	6
OG0005746	6	6
OG0005747	5	5
OG0005748	6	6
OG0005749	6	6
OG0005750	5	5
OG0005751	6	6
OG0005752	6	6
OG0005753	6	6
OG0005754	5	4
OG0005755	7	7
OG0005756	5	5
OG0005757	6	6
OG0005758	6	5
OG0005759	5	5
OG0005760	6	6
OG0005761	6	6
OG0005762	6	6
OG0005763	5	5
OG0005764	6	6
OG0005765	6	6
OG0005766	5	5
OG0005767	6	6
OG0005768	6	5
OG0005769	6	6
OG0005770	6	6
OG0005771	6	6
OG0005772	6	6
OG0005773	3	3
OG0005774	6	6
OG0005775	6	6
OG0005776	5	5
OG0005777	5	5
OG0005778	5	5
OG0005779	6	6
OG0005780	6	5
OG0005781	6	6
OG0005782	6	6
OG0005783	5	5
OG0005784	6	6
OG0005785	6	6
OG0005786	6	6
OG0005787	7	7
OG0005788	5	5
OG0005789	7	7
OG0005790	6	6
OG0005791	6	6
OG0005792	4	4
OG0005793	8	8
OG0005794	4	4
OG0005795	5	5
OG0005796	6	6
OG0005797	6	6
OG0005798	6	6
OG0005799	6	6
OG0005800	6	5
OG0005801	6	6
OG0005802	5	5
OG0005803	5	5
OG0005804	7	7
OG0005805	8	8
OG0005806	10	10
OG0005807	10	10
OG0005808	8	8
OG0005809	10	10
OG0005810	7	7
OG0005811	10	10
OG0005812	10	10
OG0005813	10	10
OG0005814	6	6
OG0005815	10	10
OG0005816	10	10
OG0005817	10	10
OG0005818	7	7
OG0005819	10	10
OG0005820	10	10
OG0005821	10	10
OG0005822	6	6
OG0005823	10	10
OG0005824	10	10
OG0005825	6	6
OG0005826	10	10
OG0005827	10	10
OG0005828	10	10
OG0005829	10	10
OG0005830	10	10
OG0005831	7	7
OG0005832	7	7
OG0005833	10	10
OG0005834	6	6
OG0005835	10	10
OG0005836	10	10
OG0005837	10	10
OG0005838	7	7
OG0005839	10	10
OG0005840	10	10
OG0005841	6	6
OG0005842	10	10
OG0005843	10	10
OG0005844	9	9
OG0005845	6	6
OG0005846	10	10
OG0005847	10	10
OG0005848	5	5
OG0005849	10	10
OG0005850	7	7
OG0005851	6	6
OG0005852	10	10
OG0005853	7	7
OG0005854	10	10
OG0005855	7	7
OG0005856	10	10
OG0005857	8	8
OG0005858	10	10
OG0005859	10	10
OG0005860	8	8
OG0005861	10	10
OG0005862	7	7
OG0005863	6	6
OG0005864	9	9
OG0005865	10	10
OG0005866	10	10
OG0005867	9	9
OG0005868	10	10
OG0005869	10	10
OG0005870	7	7
OG0005871	10	10
OG0005872	7	7
OG0005873	10	10
OG0005874	10	10
OG0005875	7	7
OG0005876	8	8
OG0005877	9	9
OG0005878	10	10
OG0005879	10	10
OG0005880	10	10
OG0005881	10	10
OG0005882	7	7
OG0005883	5	5
OG0005884	10	10
OG0005885	9	9
OG0005886	10	10
OG0005887	10	10
OG0005888	8	8
OG0005889	10	10
OG0005890	9	9
OG0005891	7	7
OG0005892	7	7
OG0005893	10	10
OG0005894	10	10
OG0005895	7	7
OG0005896	10	10
OG0005897	6	6
OG0005898	10	10
OG0005899	10	10
OG0005900	10	10
OG0005901	10	10
OG0005902	10	10
OG0005903	10	10
OG0005904	6	6
OG0005905	10	10
OG0005906	10	10
OG0005907	9	9
OG0005908	6	6
OG0005909	10	10
OG0005910	10	10
OG0005911	10	10
OG0005912	10	10
OG0005913	10	10
OG0005914	7	7
OG0005915	9	9
OG0005916	10	10
OG0005917	6	4
OG0005918	10	10
OG0005919	10	10
OG0005920	10	10
OG0005921	8	8
OG0005922	7	7
OG0005923	7	7
OG0005924	10	10
OG0005925	10	10
OG0005926	10	10
OG0005927	9	9
OG0005928	7	7
OG0005929	10	10
OG0005930	10	10
OG0005931	10	10
OG0005932	7	7
OG0005933	6	6
OG0005934	5	5
OG0005935	10	10
OG0005936	10	10
OG0005937	6	6
OG0005938	10	10
OG0005939	7	7
OG0005940	3	2
OG0005941	7	7
OG0005942	7	7
OG0005943	10	10
OG0005944	8	8
OG0005945	7	7
OG0005946	7	7
OG0005947	10	10
OG0005948	10	10
OG0005949	9	9
OG0005950	8	8
OG0005951	9	9
OG0005952	9	9
OG0005953	7	7
OG0005954	8	8
OG0005955	10	10
OG0005956	8	8
OG0005957	9	9
OG0005958	10	10
OG0005959	8	8
OG0005960	9	9
OG0005961	7	7
OG0005962	10	10
OG0005963	9	9
OG0005964	10	10
OG0005965	8	8
OG0005966	8	8
OG0005967	7	7
OG0005968	9	9
OG0005969	9	9
OG0005970	9	9
OG0005971	9	9
OG0005972	9	9
OG0005973	8	8
OG0005974	9	9
OG0005975	7	7
OG0005976	7	7
OG0005977	9	9
OG0005978	10	10
OG0005979	10	10
OG0005980	9	9
OG0005981	10	10
OG0005982	9	9
OG0005983	10	10
OG0005984	10	10
OG0005985	10	10
OG0005986	10	10
OG0005987	10	10
OG0005988	10	10
OG0005989	10	10
OG0005990	10	10
OG0005991	10	10
OG0005992	10	10
OG0005993	10	10
OG0005994	10	10
OG0005995	10	10
OG0005996	10	10
OG0005997	10	10
OG0005998	10	10
OG0005999	6	6
OG0006000	5	5
OG0006001	5	5
OG0006002	9	9
OG0006003	5	5
OG0006004	5	5
OG0006005	5	5
OG0006006	9	9
OG0006007	3	3
OG0006008	5	5
OG0006009	3	3
OG0006010	6	6
OG0006011	5	5
OG0006012	5	5
OG0006013	5	5
OG0006014	5	5
OG0006015	7	7
OG0006016	6	6
OG0006017	9	9
OG0006018	7	7
OG0006019	9	9
OG0006020	4	4
OG0006021	8	8
OG0006022	5	4
OG0006023	9	9
OG0006024	5	5
OG0006025	8	8
OG0006026	5	5
OG0006027	5	5
OG0006028	4	4
OG0006029	5	5
OG0006030	3	3
OG0006031	5	5
OG0006032	9	9
OG0006033	9	9
OG0006034	7	7
OG0006035	5	5
OG0006036	4	4
OG0006037	9	9
OG0006038	5	5
OG0006039	5	5
OG0006040	5	4
OG0006041	5	5
OG0006042	5	5
OG0006043	5	5
OG0006044	5	5
OG0006045	5	5
OG0006046	5	5
OG0006047	4	4
OG0006048	5	5
OG0006049	9	9
OG0006050	6	6
OG0006051	5	5
OG0006052	5	5
OG0006053	5	5
OG0006054	9	9
OG0006055	5	5
OG0006056	5	5
OG0006057	8	8
OG0006058	5	5
OG0006059	5	5
OG0006060	6	6
OG0006061	6	6
OG0006062	5	5
OG0006063	3	3
OG0006064	4	4
OG0006065	6	6
OG0006066	5	5
OG0006067	5	5
OG0006068	9	9
OG0006069	5	5
OG0006070	3	3
OG0006071	5	5
OG0006072	5	5
OG0006073	5	5
OG0006074	4	3
OG0006075	5	5
OG0006076	4	3
OG0006077	5	4
OG0006078	4	4
OG0006079	6	6
OG0006080	4	3
OG0006081	4	4
OG0006082	5	5
OG0006083	5	5
OG0006084	5	5
OG0006085	4	4
OG0006086	5	4
OG0006087	5	5
OG0006088	6	6
OG0006089	3	3
OG0006090	6	6
OG0006091	9	9
OG0006092	5	5
OG0006093	5	5
OG0006094	5	5
OG0006095	5	5
OG0006096	3	3
OG0006097	9	9
OG0006098	5	5
OG0006099	5	5
OG0006100	6	6
OG0006101	5	5
OG0006102	5	5
OG0006103	4	4
OG0006104	5	5
OG0006105	5	5
OG0006106	5	5
OG0006107	5	5
OG0006108	4	4
OG0006109	6	6
OG0006110	5	5
OG0006111	5	5
OG0006112	9	9
OG0006113	9	9
OG0006114	9	9
OG0006115	7	7
OG0006116	8	8
OG0006117	9	9
OG0006118	6	6
OG0006119	9	9
OG0006120	9	9
OG0006121	5	5
OG0006122	5	5
OG0006123	5	5
OG0006124	4	4
OG0006125	5	5
OG0006126	4	3
OG0006127	5	5
OG0006128	6	6
OG0006129	5	5
OG0006130	5	5
OG0006131	5	5
OG0006132	5	5
OG0006133	5	5
OG0006134	5	5
OG0006135	5	5
OG0006136	5	5
OG0006137	5	5
OG0006138	4	4
OG0006139	5	5
OG0006140	5	5
OG0006141	7	7
OG0006142	5	5
OG0006143	5	5
OG0006144	5	5
OG0006145	5	5
OG0006146	6	6
OG0006147	5	5
OG0006148	6	6
OG0006149	4	4
OG0006150	5	5
OG0006151	5	5
OG0006152	6	6
OG0006153	4	4
OG0006154	5	5
OG0006155	5	5
OG0006156	5	5
OG0006157	5	5
OG0006158	5	5
OG0006159	5	5
OG0006160	6	6
OG0006161	4	4
OG0006162	5	5
OG0006163	7	7
OG0006164	4	4
OG0006165	5	5
OG0006166	5	5
OG0006167	5	5
OG0006168	5	5
OG0006169	5	5
OG0006170	5	5
OG0006171	5	5
OG0006172	6	6
OG0006173	5	5
OG0006174	5	5
OG0006175	4	4
OG0006176	9	9
OG0006177	4	4
OG0006178	5	5
OG0006179	5	5
OG0006180	9	9
OG0006181	4	4
OG0006182	4	4
OG0006183	9	9
OG0006184	7	7
OG0006185	6	6
OG0006186	5	5
OG0006187	6	6
OG0006188	6	6
OG0006189	5	5
OG0006190	5	5
OG0006191	5	4
OG0006192	4	3
OG0006193	4	2
OG0006194	5	5
OG0006195	5	5
OG0006196	5	5
OG0006197	6	6
OG0006198	5	4
OG0006199	5	5
OG0006200	5	5
OG0006201	6	6
OG0006202	9	9
OG0006203	4	4
OG0006204	5	5
OG0006205	5	5
OG0006206	5	5
OG0006207	4	4
OG0006208	5	5
OG0006209	5	5
OG0006210	5	5
OG0006211	5	5
OG0006212	5	5
OG0006213	5	5
OG0006214	5	5
OG0006215	5	5
OG0006216	8	8
OG0006217	5	5
OG0006218	5	5
OG0006219	5	5
OG0006220	5	5
OG0006221	5	5
OG0006222	5	5
OG0006223	5	5
OG0006224	9	9
OG0006225	5	5
OG0006226	6	6
OG0006227	5	5
OG0006228	5	5
OG0006229	4	4
OG0006230	5	5
OG0006231	5	5
OG0006232	5	5
OG0006233	5	5
OG0006234	5	4
OG0006235	4	4
OG0006236	5	5
OG0006237	5	5
OG0006238	5	5
OG0006239	5	5
OG0006240	5	5
OG0006241	5	5
OG0006242	3	3
OG0006243	3	3
OG0006244	5	5
OG0006245	4	4
OG0006246	4	4
OG0006247	9	9
OG0006248	5	5
OG0006249	4	4
OG0006250	4	4
OG0006251	5	5
OG0006252	6	6
OG0006253	4	4
OG0006254	4	3
OG0006255	4	3
OG0006256	4	4
OG0006257	5	5
OG0006258	5	5
OG0006259	7	7
OG0006260	5	5
OG0006261	5	5
OG0006262	3	3
OG0006263	5	5
OG0006264	4	4
OG0006265	8	8
OG0006266	5	5
OG0006267	5	5
OG0006268	5	5
OG0006269	4	4
OG0006270	5	5
OG0006271	4	3
OG0006272	6	6
OG0006273	7	7
OG0006274	5	5
OG0006275	5	5
OG0006276	5	5
OG0006277	5	5
OG0006278	7	7
OG0006279	4	3
OG0006280	9	9
OG0006281	5	4
OG0006282	5	5
OG0006283	5	5
OG0006284	9	9
OG0006285	5	5
OG0006286	5	5
OG0006287	5	5
OG0006288	5	5
OG0006289	5	5
OG0006290	5	5
OG0006291	6	6
OG0006292	4	4
OG0006293	5	5
OG0006294	5	5
OG0006295	5	5
OG0006296	5	5
OG0006297	5	5
OG0006298	5	5
OG0006299	5	5
OG0006300	5	5
OG0006301	6	6
OG0006302	4	3
OG0006303	5	5
OG0006304	9	9
OG0006305	6	6
OG0006306	5	5
OG0006307	5	5
OG0006308	5	5
OG0006309	5	5
OG0006310	5	5
OG0006311	5	5
OG0006312	5	5
OG0006313	5	4
OG0006314	5	5
OG0006315	5	5
OG0006316	5	5
OG0006317	5	5
OG0006318	5	5
OG0006319	4	4
OG0006320	5	5
OG0006321	5	5
OG0006322	5	5
OG0006323	5	5
OG0006324	5	5
OG0006325	5	5
OG0006326	5	5
OG0006327	6	6
OG0006328	5	5
OG0006329	5	5
OG0006330	4	4
OG0006331	4	4
OG0006332	3	3
OG0006333	6	5
OG0006334	5	5
OG0006335	5	5
OG0006336	5	5
OG0006337	5	5
OG0006338	9	9
OG0006339	4	4
OG0006340	6	5
OG0006341	5	5
OG0006342	3	3
OG0006343	5	5
OG0006344	6	6
OG0006345	5	5
OG0006346	5	5
OG0006347	5	5
OG0006348	5	5
OG0006349	5	5
OG0006350	4	3
OG0006351	5	5
OG0006352	5	5
OG0006353	4	4
OG0006354	5	5
OG0006355	5	5
OG0006356	5	5
OG0006357	4	3
OG0006358	5	5
OG0006359	5	5
OG0006360	5	5
OG0006361	5	5
OG0006362	5	5
OG0006363	5	5
OG0006364	5	5
OG0006365	5	5
OG0006366	5	5
OG0006367	4	4
OG0006368	5	5
OG0006369	4	4
OG0006370	5	5
OG0006371	5	5
OG0006372	4	4
OG0006373	6	6
OG0006374	5	5
OG0006375	5	5
OG0006376	5	5
OG0006377	5	4
OG0006378	5	5
OG0006379	5	5
OG0006380	9	9
OG0006381	3	3
OG0006382	4	2
OG0006383	4	4
OG0006384	5	5
OG0006385	5	5
OG0006386	5	5
OG0006387	5	5
OG0006388	5	4
OG0006389	4	4
OG0006390	5	5
OG0006391	5	5
OG0006392	6	6
OG0006393	6	6
OG0006394	5	5
OG0006395	5	5
OG0006396	5	5
OG0006397	5	5
OG0006398	6	6
OG0006399	5	5
OG0006400	5	5
OG0006401	5	5
OG0006402	5	5
OG0006403	5	5
OG0006404	7	7
OG0006405	9	9
OG0006406	4	4
OG0006407	5	5
OG0006408	5	5
OG0006409	5	5
OG0006410	5	5
OG0006411	5	5
OG0006412	5	5
OG0006413	6	6
OG0006414	5	5
OG0006415	5	5
OG0006416	5	5
OG0006417	5	5
OG0006418	5	5
OG0006419	5	5
OG0006420	3	3
OG0006421	5	5
OG0006422	4	4
OG0006423	6	6
OG0006424	5	5
OG0006425	4	3
OG0006426	7	7
OG0006427	6	6
OG0006428	4	3
OG0006429	5	5
OG0006430	6	6
OG0006431	5	5
OG0006432	5	5
OG0006433	9	9
OG0006434	6	6
OG0006435	3	3
OG0006436	4	3
OG0006437	5	5
OG0006438	6	6
OG0006439	5	5
OG0006440	5	5
OG0006441	5	5
OG0006442	4	4
OG0006443	5	4
OG0006444	6	6
OG0006445	5	5
OG0006446	5	5
OG0006447	9	9
OG0006448	7	7
OG0006449	5	5
OG0006450	6	6
OG0006451	8	8
OG0006452	5	5
OG0006453	4	4
OG0006454	5	5
OG0006455	5	5
OG0006456	5	5
OG0006457	5	5
OG0006458	5	5
OG0006459	5	5
OG0006460	4	4
OG0006461	5	5
OG0006462	5	5
OG0006463	5	5
OG0006464	6	6
OG0006465	5	5
OG0006466	5	5
OG0006467	5	5
OG0006468	5	5
OG0006469	5	5
OG0006470	5	5
OG0006471	4	3
OG0006472	5	5
OG0006473	5	5
OG0006474	7	7
OG0006475	5	5
OG0006476	5	5
OG0006477	5	5
OG0006478	5	5
OG0006479	5	5
OG0006480	5	5
OG0006481	4	4
OG0006482	5	4
OG0006483	5	5
OG0006484	5	5
OG0006485	5	5
OG0006486	5	5
OG0006487	6	6
OG0006488	5	5
OG0006489	5	5
OG0006490	5	5
OG0006491	4	4
OG0006492	5	5
OG0006493	5	5
OG0006494	5	5
OG0006495	5	5
OG0006496	5	5
OG0006497	5	5
OG0006498	6	6
OG0006499	5	5
OG0006500	6	6
OG0006501	5	5
OG0006502	5	5
OG0006503	4	4
OG0006504	5	5
OG0006505	3	3
OG0006506	5	5
OG0006507	5	5
OG0006508	5	5
OG0006509	6	6
OG0006510	6	6
OG0006511	6	5
OG0006512	5	4
OG0006513	4	4
OG0006514	5	5
OG0006515	5	5
OG0006516	5	5
OG0006517	5	5
OG0006518	5	5
OG0006519	6	6
OG0006520	5	5
OG0006521	5	5
OG0006522	5	4
OG0006523	5	5
OG0006524	5	5
OG0006525	5	5
OG0006526	5	5
OG0006527	5	5
OG0006528	5	5
OG0006529	5	5
OG0006530	4	4
OG0006531	5	5
OG0006532	4	4
OG0006533	4	4
OG0006534	5	5
OG0006535	5	5
OG0006536	4	4
OG0006537	5	5
OG0006538	4	4
OG0006539	4	4
OG0006540	5	5
OG0006541	6	6
OG0006542	5	5
OG0006543	5	5
OG0006544	5	5
OG0006545	9	9
OG0006546	6	6
OG0006547	5	5
OG0006548	5	5
OG0006549	4	4
OG0006550	4	4
OG0006551	4	4
OG0006552	4	4
OG0006553	5	5
OG0006554	5	5
OG0006555	5	5
OG0006556	5	5
OG0006557	4	3
OG0006558	4	4
OG0006559	5	4
OG0006560	5	5
OG0006561	5	5
OG0006562	5	5
OG0006563	5	5
OG0006564	5	5
OG0006565	5	5
OG0006566	5	5
OG0006567	5	5
OG0006568	6	6
OG0006569	5	5
OG0006570	6	6
OG0006571	5	5
OG0006572	5	5
OG0006573	9	9
OG0006574	5	5
OG0006575	5	5
OG0006576	5	5
OG0006577	5	5
OG0006578	6	6
OG0006579	5	4
OG0006580	5	5
OG0006581	4	3
OG0006582	5	5
OG0006583	5	5
OG0006584	5	5
OG0006585	5	5
OG0006586	5	5
OG0006587	5	5
OG0006588	5	5
OG0006589	5	5
OG0006590	5	5
OG0006591	6	6
OG0006592	5	5
OG0006593	5	4
OG0006594	4	4
OG0006595	5	5
OG0006596	5	5
OG0006597	5	5
OG0006598	5	5
OG0006599	5	5
OG0006600	5	5
OG0006601	6	6
OG0006602	4	4
OG0006603	4	4
OG0006604	5	5
OG0006605	5	5
OG0006606	5	5
OG0006607	5	5
OG0006608	5	4
OG0006609	5	5
OG0006610	4	4
OG0006611	9	9
OG0006612	6	6
OG0006613	5	5
OG0006614	4	4
OG0006615	5	5
OG0006616	5	5
OG0006617	5	5
OG0006618	5	5
OG0006619	4	4
OG0006620	5	5
OG0006621	5	5
OG0006622	5	5
OG0006623	5	5
OG0006624	3	3
OG0006625	5	5
OG0006626	5	2
OG0006627	9	9
OG0006628	4	4
OG0006629	5	5
OG0006630	6	6
OG0006631	5	5
OG0006632	5	5
OG0006633	5	5
OG0006634	5	5
OG0006635	5	5
OG0006636	4	4
OG0006637	5	5
OG0006638	5	5
OG0006639	5	4
OG0006640	7	7
OG0006641	5	5
OG0006642	5	5
OG0006643	5	5
OG0006644	3	3
OG0006645	5	5
OG0006646	5	5
OG0006647	6	6
OG0006648	5	5
OG0006649	5	5
OG0006650	5	5
OG0006651	4	4
OG0006652	5	5
OG0006653	4	4
OG0006654	5	5
OG0006655	4	4
OG0006656	5	5
OG0006657	5	4
OG0006658	5	5
OG0006659	5	5
OG0006660	3	3
OG0006661	4	3
OG0006662	6	5
OG0006663	6	6
OG0006664	6	6
OG0006665	4	4
OG0006666	9	9
OG0006667	5	5
OG0006668	5	5
OG0006669	5	5
OG0006670	5	4
OG0006671	5	5
OG0006672	5	5
OG0006673	4	3
OG0006674	5	5
OG0006675	6	6
